"FinancialYear","HBR","HBRQF","SIMD","Dataset","DatasetQF","DischargeCount","DischargeCountQF","DischargeRates","DischargeRatesQF","PatientsCount","PatientCountQF","PatientsRates","PatientRatesQF","HospitalResidentsCount","HospitalResidentsCountQF","HospitalResidentsRates","HospitalResidentsRatesQF"
"2020/21","S08000019"," ",5,"Total","d","425"," ","635.39"," ","165"," ","246.68"," ","15"," ","22.43"," "
"2020/21","S08000020"," ",1,"Total","d","340"," ","1024.22"," ","220"," ","662.73"," ","20"," ","60.25"," "
"2020/21","S08000020"," ",2,"Total","d","770"," ","861.1"," ","470"," ","525.61"," ","55"," ","61.51"," "
"2020/21","S08000020"," ",3,"Total","d","810"," ","673.56"," ","480"," ","399.15"," ","60"," ","49.89"," "
"2020/21","S08000020"," ",4,"Total","d","755"," ","435.35"," ","465"," ","268.13"," ","40"," ","23.07"," "
"2020/21","S08000020"," ",5,"Total","d","600"," ","354.49"," ","380"," ","224.51"," ","55"," ","32.5"," "
"2020/21","S08000031"," ",1,"Total","d","8055"," ","1978.27"," ","3300"," ","810.47"," ","360"," ","88.41"," "
"2020/21","S08000031"," ",2,"Total","d","2705"," ","1274.21"," ","1135"," ","534.65"," ","190"," ","89.5"," "
"2020/21","S08000031"," ",3,"Total","d","1605"," ","1001.07"," ","685"," ","427.25"," ","95"," ","59.25"," "
"2020/21","S08000031"," ",4,"Total","d","1260"," ","762.93"," ","515"," ","311.83"," ","80"," ","48.44"," "
"2020/21","S08000031"," ",5,"Total","d","1260"," ","524.35"," ","500"," ","208.08"," ","50"," ","20.81"," "
"2020/21","S08000022"," ",1,"Total","d","440"," ","1440.83"," ","220"," ","720.41"," ","20"," ","65.49"," "
"2020/21","S08000022"," ",2,"Total","d","495"," ","919.48"," ","275"," ","510.82"," ","35"," ","65.01"," "
"2020/21","S08000022"," ",3,"Total","d","635"," ","533.84"," ","365"," ","306.85"," ","45"," ","37.83"," "
"2020/21","S08000022"," ",4,"Total","d","520"," ","568.04"," ","285"," ","311.33"," ","35"," ","38.23"," "
"2020/21","S08000022"," ",5,"Total","d","140"," ","538.57"," ","65"," ","250.05"," ","5"," ","19.23"," "
"2020/21","S08000032"," ",1,"Total","d","2455"," ","1401.32"," ","1120"," ","639.3"," ","75"," ","42.81"," "
"2020/21","S08000032"," ",2,"Total","d","1610"," ","954.96"," ","775"," ","459.69"," ","65"," ","38.55"," "
"2020/21","S08000032"," ",3,"Total","d","900"," ","802.4"," ","405"," ","361.08"," ","70"," ","62.41"," "
"2020/21","S08000032"," ",4,"Total","d","580"," ","488.36"," ","270"," ","227.34"," ","40"," ","33.68"," "
"2020/21","S08000032"," ",5,"Total","d","455"," ","521.51"," ","180"," ","206.31"," ","10"," ","11.46"," "
"2020/21","S08000024"," ",1,"Total","d","1390"," ","1318.64"," ","725"," ","687.78"," ","65"," ","61.66"," "
"2020/21","S08000024"," ",2,"Total","d","2235"," ","1150.04"," ","1135"," ","584.02"," ","175"," ","90.05"," "
"2020/21","S08000024"," ",3,"Total","d","1285"," ","831.48"," ","665"," ","430.3"," ","45"," ","29.12"," "
"2020/21","S08000024"," ",4,"Total","d","1095"," ","626.23"," ","580"," ","331.7"," ","80"," ","45.75"," "
"2020/21","S08000024"," ",5,"Total","d","1650"," ","582.34"," ","775"," ","273.52"," ","125"," ","44.12"," "
"2020/21","S08000025"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2020/21","S08000025"," ",2,"Total","d","15"," ","417.01"," ","10"," ","278.01"," ","0"," ","0"," "
"2020/21","S08000025"," ",3,"Total","d","20"," ","493.34"," ","10"," ","246.67"," ","0"," ","0"," "
"2020/21","S08000025"," ",4,"Total","d","45"," ","305.11"," ","35"," ","237.3"," ","0"," ","0"," "
"2020/21","S08000025"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2020/21","S08000026"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2020/21","S08000026"," ",2,"Total","d","20"," ","1441.96"," ","10"," ","720.98"," ","0"," ","0"," "
"2020/21","S08000026"," ",3,"Total","d","40"," ","459.35"," ","30"," ","344.51"," ","0"," ","0"," "
"2020/21","S08000026"," ",4,"Total","d","40"," ","313.11"," ","30"," ","234.83"," ","5"," ","39.14"," "
"2020/21","S08000026"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2020/21","S08000030"," ",1,"Total","d","1060"," ","1428.59"," ","625"," ","842.33"," ","90"," ","121.3"," "
"2020/21","S08000030"," ",2,"Total","d","805"," ","1089.65"," ","505"," ","683.57"," ","60"," ","81.22"," "
"2020/21","S08000030"," ",3,"Total","d","625"," ","753.26"," ","350"," ","421.82"," ","70"," ","84.36"," "
"2020/21","S08000030"," ",4,"Total","d","610"," ","543.12"," ","350"," ","311.63"," ","50"," ","44.52"," "
"2020/21","S08000030"," ",5,"Total","d","345"," ","471.4"," ","210"," ","286.94"," ","15"," ","20.5"," "
"2020/21","S08000028"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2020/21","S08000028"," ",2,"Total","d","40"," ","1026.17"," ","20"," ","513.08"," ","5"," ","128.27"," "
"2020/21","S08000028"," ",3,"Total","d","125"," ","553.05"," ","75"," ","331.83"," ","5"," ","22.12"," "
"2020/21","S08000028"," ",4,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2020/21","S08000028"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2020/21","S92000003","d",1,"Total","d","17055"," ","1575.19"," ","7845"," ","724.56"," ","840"," ","77.58"," "
"2020/21","S92000003","d",2,"Total","d","11680"," ","1077.71"," ","5800"," ","535.17"," ","735"," ","67.82"," "
"2020/21","S92000003","d",3,"Total","d","8520"," ","780.45"," ","4245"," ","388.85"," ","525"," ","48.09"," "
"2020/21","S92000003","d",4,"Total","d","6430"," ","576.91"," ","3270"," ","293.39"," ","425"," ","38.13"," "
"2020/21","S92000003","d",5,"Total","d","5470"," ","500.34"," ","2585"," ","236.45"," ","310"," ","28.36"," "
"2021/22","S08000015"," ",1,"Total","d","1020"," ","918.54"," ","645"," ","580.84"," ","90"," ","81.05"," "
"2021/22","S08000015"," ",2,"Total","d","535"," ","643.38"," ","310"," ","372.8"," ","35"," ","42.09"," "
"2021/22","S08000015"," ",3,"Total","d","300"," ","435.36"," ","205"," ","297.5"," ","40"," ","58.05"," "
"2021/22","S08000015"," ",4,"Total","d","250"," ","437.04"," ","150"," ","262.22"," ","15"," ","26.22"," "
"2021/22","S08000015"," ",5,"Total","d","145"," ","299.72"," ","90"," ","186.03"," ","10"," ","20.67"," "
"2021/22","S08000016"," ",1,"Total","d","75"," ","1056.49"," ","40"," ","563.46"," ","0"," ","0"," "
"2021/22","S08000016"," ",2,"Total","d","230"," ","1197.29"," ","120"," ","624.67"," ","10"," ","52.06"," "
"2021/22","S08000016"," ",3,"Total","d","290"," ","617.21"," ","160"," ","340.53"," ","15"," ","31.92"," "
"2021/22","S08000016"," ",4,"Total","d","190"," ","589.46"," ","100"," ","310.24"," ","10"," ","31.02"," "
"2021/22","S08000016"," ",5,"Total","d","35"," ","333.59"," ","20"," ","190.62"," ","0"," ","0"," "
"2021/22","S08000017"," ",1,"Total","d","260"," ","2006.95"," ","100"," ","771.9"," ","15"," ","115.79"," "
"2021/22","S08000017"," ",2,"Total","d","380"," ","959.33"," ","185"," ","467.04"," ","20"," ","50.49"," "
"2021/22","S08000017"," ",3,"Total","d","415"," ","723.73"," ","190"," ","331.35"," ","30"," ","52.32"," "
"2021/22","S08000017"," ",4,"Total","d","120"," ","466.27"," ","70"," ","271.99"," ","15"," ","58.28"," "
"2021/22","S08000017"," ",5,"Total","d","95"," ","722.65"," ","35"," ","266.24"," ","10"," ","76.07"," "
"2021/22","S08000029"," ",1,"Total","d","960"," ","1312.28"," ","505"," ","690.32"," ","55"," ","75.18"," "
"2021/22","S08000029"," ",2,"Total","d","950"," ","1193.69"," ","500"," ","628.26"," ","65"," ","81.67"," "
"2021/22","S08000029"," ",3,"Total","d","665"," ","910.88"," ","350"," ","479.41"," ","35"," ","47.94"," "
"2021/22","S08000029"," ",4,"Total","d","560"," ","757.33"," ","300"," ","405.71"," ","25"," ","33.81"," "
"2021/22","S08000029"," ",5,"Total","d","410"," ","546.38"," ","235"," ","313.17"," ","15"," ","19.99"," "
"2021/22","S08000019"," ",1,"Total","d","910"," ","1780.23"," ","370"," ","723.83"," ","30"," ","58.69"," "
"2021/22","S08000019"," ",2,"Total","d","825"," ","1360.94"," ","295"," ","486.64"," ","35"," ","57.74"," "
"2021/22","S08000019"," ",3,"Total","d","600"," ","941.15"," ","250"," ","392.14"," ","20"," ","31.37"," "
"2021/22","S08000019"," ",4,"Total","d","570"," ","896.85"," ","220"," ","346.15"," ","45"," ","70.8"," "
"2021/22","S08000019"," ",5,"Total","d","385"," ","577.51"," ","150"," ","225.01"," ","20"," ","30"," "
"2021/22","S08000020"," ",1,"Total","d","330"," ","1010.29"," ","225"," ","688.83"," ","30"," ","91.84"," "
"2021/22","S08000020"," ",2,"Total","d","750"," ","847.39"," ","460"," ","519.73"," ","45"," ","50.84"," "
"2021/22","S08000020"," ",3,"Total","d","735"," ","611.12"," ","455"," ","378.31"," ","60"," ","49.89"," "
"2021/22","S08000020"," ",4,"Total","d","760"," ","432.96"," ","495"," ","281.99"," ","45"," ","25.64"," "
"2021/22","S08000020"," ",5,"Total","d","625"," ","368.62"," ","435"," ","256.56"," ","55"," ","32.44"," "
"2021/22","S08000031"," ",1,"Total","d","7770"," ","1911.72"," ","3225"," ","793.48"," ","365"," ","89.8"," "
"2021/22","S08000031"," ",2,"Total","d","2830"," ","1333.78"," ","1140"," ","537.28"," ","200"," ","94.26"," "
"2021/22","S08000031"," ",3,"Total","d","1530"," ","955.99"," ","645"," ","403.02"," ","100"," ","62.48"," "
"2021/22","S08000031"," ",4,"Total","d","1175"," ","706.61"," ","510"," ","306.7"," ","65"," ","39.09"," "
"2021/22","S08000031"," ",5,"Total","d","1385"," ","576.86"," ","525"," ","218.67"," ","55"," ","22.91"," "
"2021/22","S08000022"," ",1,"Total","d","445"," ","1462.9"," ","215"," ","706.8"," ","25"," ","82.19"," "
"2021/22","S08000022"," ",2,"Total","d","470"," ","875.12"," ","265"," ","493.42"," ","35"," ","65.17"," "
"2021/22","S08000022"," ",3,"Total","d","645"," ","533.29"," ","350"," ","289.38"," ","45"," ","37.21"," "
"2021/22","S08000022"," ",4,"Total","d","460"," ","492.99"," ","265"," ","284"," ","30"," ","32.15"," "
"2021/22","S08000022"," ",5,"Total","d","125"," ","482.66"," ","55"," ","212.37"," ","10"," ","38.61"," "
"2021/22","S08000032"," ",1,"Total","d","2350"," ","1353.46"," ","1065"," ","613.38"," ","80"," ","46.08"," "
"2021/22","S08000032"," ",2,"Total","d","1745"," ","1033.3"," ","785"," ","464.84"," ","55"," ","32.57"," "
"2021/22","S08000032"," ",3,"Total","d","1035"," ","920.11"," ","460"," ","408.94"," ","80"," ","71.12"," "
"2021/22","S08000032"," ",4,"Total","d","710"," ","584.82"," ","315"," ","259.46"," ","30"," ","24.71"," "
"2021/22","S08000032"," ",5,"Total","d","440"," ","502.09"," ","195"," ","222.52"," ","10"," ","11.41"," "
"2021/22","S08000024"," ",1,"Total","d","1375"," ","1302.45"," ","690"," ","653.59"," ","50"," ","47.36"," "
"2021/22","S08000024"," ",2,"Total","d","2220"," ","1140.79"," ","1080"," ","554.98"," ","165"," ","84.79"," "
"2021/22","S08000024"," ",3,"Total","d","1265"," ","813.04"," ","610"," ","392.06"," ","50"," ","32.14"," "
"2021/22","S08000024"," ",4,"Total","d","1155"," ","645.52"," ","585"," ","326.95"," ","85"," ","47.51"," "
"2021/22","S08000024"," ",5,"Total","d","1875"," ","665.78"," ","850"," ","301.82"," ","120"," ","42.61"," "
"2021/22","S08000025"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000025"," ",2,"Total","d","15"," ","410.17"," ","15"," ","410.17"," ","0"," ","0"," "
"2021/22","S08000025"," ",3,"Total","d","20"," ","491.88"," ","15"," ","368.91"," ","0"," ","0"," "
"2021/22","S08000025"," ",4,"Total","d","45"," ","303.71"," ","35"," ","236.22"," ","0"," ","0"," "
"2021/22","S08000025"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000026"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000026"," ",2,"Total","d","10"," ","730.99"," ","10"," ","730.99"," ","0"," ","0"," "
"2021/22","S08000026"," ",3,"Total","d","45"," ","515.82"," ","30"," ","343.88"," ","0"," ","0"," "
"2021/22","S08000026"," ",4,"Total","d","50"," ","389.17"," ","40"," ","311.33"," ","0"," ","0"," "
"2021/22","S08000026"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000030"," ",1,"Total","d","1060"," ","1439.79"," ","675"," ","916.85"," ","85"," ","115.45"," "
"2021/22","S08000030"," ",2,"Total","d","810"," ","1102.07"," ","490"," ","666.68"," ","55"," ","74.83"," "
"2021/22","S08000030"," ",3,"Total","d","665"," ","803.52"," ","415"," ","501.44"," ","55"," ","66.46"," "
"2021/22","S08000030"," ",4,"Total","d","620"," ","543.66"," ","380"," ","333.21"," ","50"," ","43.84"," "
"2021/22","S08000030"," ",5,"Total","d","385"," ","522.19"," ","220"," ","298.39"," ","30"," ","40.69"," "
"2021/22","S08000028"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000028"," ",2,"Total","d","35"," ","894"," ","20"," ","510.86"," ","0"," ","0"," "
"2021/22","S08000028"," ",3,"Total","d","155"," ","682.07"," ","90"," ","396.04"," ","5"," ","22"," "
"2021/22","S08000028"," ",4,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000028"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S92000003","d",1,"Total","d","16560"," ","1536.58"," ","7740"," ","718.19"," ","830"," ","77.01"," "
"2021/22","S92000003","d",2,"Total","d","11810"," ","1091"," ","5670"," ","523.79"," ","715"," ","66.05"," "
"2021/22","S92000003","d",3,"Total","d","8370"," ","762.57"," ","4225"," ","384.93"," ","540"," ","49.2"," "
"2021/22","S92000003","d",4,"Total","d","6665"," ","589.91"," ","3460"," ","306.24"," ","420"," ","37.17"," "
"2021/22","S92000003","d",5,"Total","d","5895"," ","539.71"," ","2810"," ","257.27"," ","340"," ","31.13"," "
"2022/23","S08000015"," ",1,"Total","d","905"," ","814.98"," ","570"," ","513.3"," ","85"," ","76.54"," "
"2022/23","S08000015"," ",2,"Total","d","480"," ","577.24"," ","305"," ","366.78"," ","35"," ","42.09"," "
"2022/23","S08000015"," ",3,"Total","d","335"," ","486.16"," ","215"," ","312.01"," ","30"," ","43.54"," "
"2022/23","S08000015"," ",4,"Total","d","225"," ","393.34"," ","145"," ","253.48"," ","10"," ","17.48"," "
"2022/23","S08000015"," ",5,"Total","d","140"," ","289.39"," ","90"," ","186.03"," ","15"," ","31.01"," "
"2022/23","S08000016"," ",1,"Total","d","45"," ","633.89"," ","30"," ","422.59"," ","5"," ","70.43"," "
"2022/23","S08000016"," ",2,"Total","d","185"," ","963.04"," ","100"," ","520.56"," ","15"," ","78.08"," "
"2022/23","S08000016"," ",3,"Total","d","265"," ","564"," ","155"," ","329.89"," ","15"," ","31.92"," "
"2022/23","S08000016"," ",4,"Total","d","150"," ","465.36"," ","90"," ","279.22"," ","5"," ","15.51"," "
"2022/23","S08000016"," ",5,"Total","d","25"," ","238.28"," ","15"," ","142.97"," ","5"," ","47.66"," "
"2022/23","S08000017"," ",1,"Total","d","235"," ","1813.97"," ","95"," ","733.31"," ","20"," ","154.38"," "
"2022/23","S08000017"," ",2,"Total","d","375"," ","946.71"," ","185"," ","467.04"," ","30"," ","75.74"," "
"2022/23","S08000017"," ",3,"Total","d","450"," ","784.77"," ","200"," ","348.78"," ","45"," ","78.48"," "
"2022/23","S08000017"," ",4,"Total","d","145"," ","563.41"," ","70"," ","271.99"," ","20"," ","77.71"," "
"2022/23","S08000017"," ",5,"Total","d","85"," ","646.58"," ","35"," ","266.24"," ","0"," ","0"," "
"2022/23","S08000029"," ",1,"Total","d","1050"," ","1435.31"," ","535"," ","731.32"," ","50"," ","68.35"," "
"2022/23","S08000029"," ",2,"Total","d","1010"," ","1269.08"," ","535"," ","672.24"," ","75"," ","94.24"," "
"2022/23","S08000029"," ",3,"Total","d","660"," ","904.04"," ","320"," ","438.32"," ","30"," ","41.09"," "
"2022/23","S08000029"," ",4,"Total","d","585"," ","791.14"," ","295"," ","398.95"," ","30"," ","40.57"," "
"2022/23","S08000029"," ",5,"Total","d","425"," ","566.36"," ","220"," ","293.18"," ","25"," ","33.32"," "
"2022/23","S08000019"," ",1,"Total","d","860"," ","1682.41"," ","330"," ","645.58"," ","25"," ","48.91"," "
"2022/23","S08000019"," ",2,"Total","d","935"," ","1542.4"," ","340"," ","560.87"," ","30"," ","49.49"," "
"2022/23","S08000019"," ",3,"Total","d","645"," ","1011.73"," ","245"," ","384.3"," ","10"," ","15.69"," "
"2022/23","S08000019"," ",4,"Total","d","570"," ","896.85"," ","225"," ","354.02"," ","20"," ","31.47"," "
"2022/23","S08000019"," ",5,"Total","d","520"," ","780.02"," ","175"," ","262.51"," ","20"," ","30"," "
"2022/23","S08000020"," ",1,"Total","d","380"," ","1163.36"," ","235"," ","719.45"," ","30"," ","91.84"," "
"2022/23","S08000020"," ",2,"Total","d","665"," ","751.35"," ","440"," ","497.14"," ","55"," ","62.14"," "
"2022/23","S08000020"," ",3,"Total","d","650"," ","540.45"," ","425"," ","353.37"," ","65"," ","54.04"," "
"2022/23","S08000020"," ",4,"Total","d","640"," ","364.6"," ","445"," ","253.51"," ","35"," ","19.94"," "
"2022/23","S08000020"," ",5,"Total","d","555"," ","327.34"," ","365"," ","215.27"," ","60"," ","35.39"," "
"2022/23","S08000031"," ",1,"Total","d","7275"," ","1789.93"," ","2890"," ","711.05"," ","365"," ","89.8"," "
"2022/23","S08000031"," ",2,"Total","d","2790"," ","1314.93"," ","1085"," ","511.36"," ","185"," ","87.19"," "
"2022/23","S08000031"," ",3,"Total","d","1390"," ","868.52"," ","600"," ","374.9"," ","60"," ","37.49"," "
"2022/23","S08000031"," ",4,"Total","d","1180"," ","709.62"," ","475"," ","285.65"," ","70"," ","42.1"," "
"2022/23","S08000031"," ",5,"Total","d","1170"," ","487.32"," ","450"," ","187.43"," ","45"," ","18.74"," "
"2022/23","S08000022"," ",1,"Total","d","360"," ","1183.47"," ","195"," ","641.05"," ","30"," ","98.62"," "
"2022/23","S08000022"," ",2,"Total","d","520"," ","968.22"," ","270"," ","502.73"," ","30"," ","55.86"," "
"2022/23","S08000022"," ",3,"Total","d","675"," ","558.1"," ","370"," ","305.92"," ","55"," ","45.47"," "
"2022/23","S08000022"," ",4,"Total","d","485"," ","519.78"," ","240"," ","257.21"," ","25"," ","26.79"," "
"2022/23","S08000022"," ",5,"Total","d","120"," ","463.36"," ","60"," ","231.68"," ","10"," ","38.61"," "
"2022/23","S08000032"," ",1,"Total","d","2370"," ","1364.98"," ","1005"," ","578.82"," ","100"," ","57.59"," "
"2022/23","S08000032"," ",2,"Total","d","1770"," ","1048.11"," ","775"," ","458.92"," ","75"," ","44.41"," "
"2022/23","S08000032"," ",3,"Total","d","1045"," ","929"," ","445"," ","395.6"," ","70"," ","62.23"," "
"2022/23","S08000032"," ",4,"Total","d","515"," ","424.2"," ","270"," ","222.4"," ","40"," ","32.95"," "
"2022/23","S08000032"," ",5,"Total","d","405"," ","462.15"," ","185"," ","211.11"," ","10"," ","11.41"," "
"2022/23","S08000024"," ",1,"Total","d","1350"," ","1278.77"," ","665"," ","629.91"," ","55"," ","52.1"," "
"2022/23","S08000024"," ",2,"Total","d","2045"," ","1050.86"," ","1030"," ","529.29"," ","155"," ","79.65"," "
"2022/23","S08000024"," ",3,"Total","d","1250"," ","803.4"," ","600"," ","385.63"," ","65"," ","41.78"," "
"2022/23","S08000024"," ",4,"Total","d","1170"," ","653.91"," ","580"," ","324.16"," ","70"," ","39.12"," "
"2022/23","S08000024"," ",5,"Total","d","1755"," ","623.17"," ","785"," ","278.74"," ","105"," ","37.28"," "
"2022/23","S08000025"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000025"," ",2,"Total","d","20"," ","546.9"," ","15"," ","410.17"," ","0"," ","0"," "
"2022/23","S08000025"," ",3,"Total","d","30"," ","737.83"," ","15"," ","368.91"," ","0"," ","0"," "
"2022/23","S08000025"," ",4,"Total","d","45"," ","303.71"," ","30"," ","202.47"," ","5"," ","33.75"," "
"2022/23","S08000025"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000026"," ",1,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000026"," ",2,"Total","d","25"," ","1827.49"," ","10"," ","730.99"," ","0"," ","0"," "
"2022/23","S08000026"," ",3,"Total","d","35"," ","401.19"," ","25"," ","286.57"," ","0"," ","0"," "
"2022/23","S08000026"," ",4,"Total","d","40"," ","311.33"," ","30"," ","233.5"," ","0"," ","0"," "
"2022/23","S08000026"," ",5,"Total","d","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000030"," ",1,"Total","d","980"," ","1331.12"," ","645"," ","876.1"," ","85"," ","115.45"," "
"2022/23","S08000030"," ",2,"Total","d","720"," ","979.62"," ","485"," ","659.88"," ","50"," ","68.03"," "
"2022/23","S08000030"," ",3,"Total","d","620"," ","749.15"," ","360"," ","434.99"," ","50"," ","60.41"," "
"2022/23","S08000030"," ",4,"Total","d","635"," ","556.82"," ","370"," ","324.44"," ","50"," ","43.84"," "
